timestamp,tower_id,users,available_bandwidth_mbps,latency_ms,packet_loss_pct,power_usage_pct,temperature_c,tower_load,bandwidth_usage,traffic_density,latency_ratio,packet_loss_ratio,power_efficiency,thermal_stress,utilization_score,congested
2026-01-01 04:20:00,T8,242,85.35,13.29,3.09,75.81,27.98,242,14.650000000000006,2.8353837141183367,13.29,3.09,1.1258409180846853,27.98,105.67200000000001,0
2026-01-01 04:25:00,T4,1352,29.49,27.35,3.54,23.6,60.05,1352,70.51,45.84604950830791,27.35,3.54,1.2495762711864404,60.05,558.988,1
2026-01-01 04:30:00,T6,795,61.84,19.81,1.12,59.64,60.28,795,38.16,12.855756791720568,19.81,1.12,1.0368879946344736,60.28,334.24199999999996,0
2026-01-01 04:35:00,T1,866,65.34,21.18,2.79,21.72,52.52,866,34.66,13.25374961738598,21.18,2.79,3.00828729281768,52.52,361.69800000000004,0
2026-01-01 04:40:00,T10,591,68.68,20.54,0.61,51.18,51.37,591,31.319999999999993,8.605125218404192,20.54,0.61,1.3419304415787419,51.37,250.90400000000002,0
2026-01-01 04:45:00,T5,966,56.06,28.97,2.48,86.93,23.81,966,43.94,17.23153763824474,28.97,2.48,0.6448866904405843,23.81,397.452,1
2026-01-01 04:50:00,T6,1160,44.87,28.77,1.81,69.98,25.34,1160,55.13,25.85246266993537,28.77,1.81,0.6411831951986281,25.34,475.184,1
2026-01-01 04:55:00,T9,171,91.09,15.89,1.69,37.01,57.13,171,8.909999999999997,1.8772642441541332,15.89,1.69,2.4612266954877065,57.13,83.342,0
2026-01-01 05:00:00,T9,1089,53.53,31.56,2.17,87.73,30.31,1089,46.47,20.343732486456194,31.56,2.17,0.6101675595577339,30.31,448.4080000000001,1
2026-01-01 05:05:00,T10,1480,27.77,29.69,3.43,37.44,56.74,1480,72.23,53.29492257832193,29.69,3.43,0.7417200854700855,56.74,609.972,1
2026-01-01 05:10:00,T7,1420,36.24,29.65,1.42,38.02,54.03,1420,63.76,39.18322295805739,29.65,1.42,0.9531825355076275,54.03,585.02,1
2026-01-01 05:15:00,T10,431,74.6,14.21,0.67,68.86,22.4,431,25.400000000000006,5.777479892761394,14.21,0.67,1.0833575370316584,22.4,179.856,0
2026-01-01 05:20:00,T5,310,87.32,12.78,0.38,80.36,40.51,310,12.680000000000007,3.550160329821347,12.78,0.38,1.0866102538576405,40.51,134.73399999999998,0
2026-01-01 05:25:00,T10,330,91.82,13.84,1.57,49.17,53.12,330,8.180000000000007,3.5939882378566765,13.84,1.57,1.8673988204189544,53.12,145.706,0
2026-01-01 05:30:00,T1,1321,43.26,28.24,3.46,75.64,62.97,1321,56.74,30.536292186777626,28.24,3.46,0.5719196192490745,62.97,547.3340000000001,1
2026-01-01 05:35:00,T4,637,67.41,19.3,3.38,58.86,44.03,637,32.59,9.44963655244029,19.3,3.38,1.1452599388379205,44.03,268.142,0
2026-01-01 05:40:00,T7,1301,26.05,32.22,2.17,85.01,20.04,1301,73.95,49.94241842610364,32.22,2.17,0.3064345371132808,20.04,531.286,1
2026-01-01 05:45:00,T2,954,44.4,25.2,1.01,77.08,28.96,954,55.6,21.486486486486488,25.2,1.01,0.5760249091852621,28.96,392.634,1
2026-01-01 05:50:00,T5,1347,41.99,28.65,2.63,36.72,20.36,1347,58.01,32.07906644439152,28.65,2.63,1.1435185185185186,20.36,549.128,1
2026-01-01 05:55:00,T1,809,49.73,24.12,1.85,84.52,47.95,809,50.27,16.26784637040016,24.12,1.85,0.588381448177946,47.95,338.384,0
2026-01-01 06:00:00,T1,847,62.49,20.57,1.92,37.03,24.06,847,37.51,13.554168666986717,20.57,1.92,1.687550634620578,24.06,348.11,0
2026-01-01 06:05:00,T6,151,90.71,18.72,0.97,24.82,46.53,151,9.290000000000006,1.6646455738066366,18.72,0.97,3.6547139403706685,46.53,73.644,0
2026-01-01 06:10:00,T9,374,71.33,13.44,2.18,92.65,33.95,374,28.67,5.243235665218001,13.44,2.18,0.769886670264436,33.95,159.51399999999998,0
2026-01-01 06:15:00,T2,523,71.11,24.38,2.08,63.75,22.73,523,28.89,7.354802418787794,24.38,2.08,1.1154509803921568,22.73,219.038,0
2026-01-01 06:20:00,T10,753,57.12,25.08,3.59,23.35,37.11,753,42.88,13.182773109243698,25.08,3.59,2.4462526766595287,37.11,314.35600000000005,0
2026-01-01 06:25:00,T4,1219,38.59,28.42,3.02,59.84,52.82,1219,61.41,31.588494428608445,28.42,3.02,0.6448863636363636,52.82,504.45200000000006,1
2026-01-01 06:30:00,T3,625,63.51,24.86,2.76,29.47,50.39,625,36.49,9.840969925995907,24.86,2.76,2.155072955548015,50.39,265.602,0
2026-01-01 06:35:00,T6,1053,49.78,30.41,1.54,45.77,46.83,1053,50.22,21.153073523503416,30.41,1.54,1.0876119729080183,46.83,436.956,1
2026-01-01 06:40:00,T9,914,55.7,24.09,3.33,53.43,31.67,914,44.3,16.409335727109514,24.09,3.33,1.0424854950402396,31.67,377.418,1
2026-01-01 06:45:00,T9,491,74.18,19.04,2.99,84.94,41.2,491,25.819999999999993,6.619034780264221,19.04,2.99,0.8733223451848364,41.2,209.04600000000002,0
2026-01-01 06:50:00,T3,471,66.55,22.87,1.28,84.19,48.71,471,33.45,7.077385424492863,22.87,1.28,0.7904739280199549,48.71,202.972,0
2026-01-01 06:55:00,T10,270,80.28,17.18,0.73,28.72,47.85,270,19.72,3.3632286995515694,17.18,0.73,2.7952646239554317,47.85,121.15200000000002,0
2026-01-01 07:00:00,T3,957,56.31,22.55,2.06,48.97,59.89,957,43.69,16.995205114544486,22.55,2.06,1.1498876863385747,59.89,399.7,1
2026-01-01 07:05:00,T5,738,66.9,18.26,3.32,78.48,57.27,738,33.099999999999994,11.031390134529147,18.26,3.32,0.8524464831804281,57.27,310.96999999999997,0
2026-01-01 07:10:00,T3,279,95.79,13.02,0.6,25.09,35.81,279,4.209999999999994,2.9126213592233006,13.02,0.6,3.8178557194101237,35.81,121.48600000000002,0
2026-01-01 07:15:00,T7,382,79.73,16.47,1.13,30.12,45.12,382,20.269999999999996,4.7911701994230524,16.47,1.13,2.647078353253652,45.12,165.34400000000002,0
2026-01-01 07:20:00,T5,1389,40.09,31.81,3.89,70.57,46.76,1389,59.91,34.64704415066101,31.81,3.89,0.5680884228425678,46.76,572.092,1
2026-01-01 07:25:00,T7,581,78.55,22.66,1.91,46.94,55.32,581,21.450000000000003,7.3965626989178865,22.66,1.91,1.6734128674904134,55.32,248.37800000000001,0
2026-01-01 07:30:00,T7,762,70.18,26.45,1.03,54.58,58.09,762,29.819999999999993,10.85779424337418,26.45,1.03,1.285818981311836,58.09,321.91400000000004,0
2026-01-01 07:35:00,T5,1056,43.44,23.38,3.78,56.12,41.53,1056,56.56,24.30939226519337,23.38,3.78,0.7740555951532431,41.53,436.138,1
2026-01-01 07:40:00,T2,74,89.07,13.85,0.91,74.95,45.35,74,10.930000000000007,0.8308072302683284,13.85,0.91,1.1883922615076716,45.35,41.62200000000001,0
2026-01-01 07:45:00,T5,823,62.43,25.37,2.72,90.88,30.15,823,37.57,13.182764696460035,25.37,2.72,0.686949823943662,30.15,340.848,0
2026-01-01 07:50:00,T5,184,85.34,13.29,2.44,35.39,43.17,184,14.659999999999997,2.1560815561284272,13.29,2.44,2.4114156541395877,43.17,85.38000000000001,0
2026-01-01 07:55:00,T7,124,94.26,9.74,0.24,57.16,22.29,124,5.739999999999995,1.3155102906853384,9.74,0.24,1.6490552834149756,22.29,56.054,0
2026-01-01 08:00:00,T4,1455,28.81,30.92,2.71,44.66,26.21,1455,71.19,50.50329746615758,30.92,2.71,0.6450962830273176,26.21,593.968,1
2026-01-01 08:05:00,T2,925,50.42,27.01,2.18,21.07,55.23,925,49.58,18.345894486314954,27.01,2.18,2.3929757949691504,55.23,386.88399999999996,1
2026-01-01 08:10:00,T7,667,69.53,17.08,1.72,77.24,34.26,667,30.47,9.592981446857472,17.08,1.72,0.900181253236665,34.26,277.412,0
2026-01-01 08:15:00,T6,1408,25.63,31.21,1.18,92.73,50.3,1408,74.37,54.93562231759657,31.21,1.18,0.2763938315539739,50.3,579.7379999999999,1
2026-01-01 08:20:00,T6,218,89.48,16.79,1.21,55.37,29.79,218,10.519999999999996,2.4362986142154672,16.79,1.21,1.6160375654686654,29.79,96.75800000000001,0
2026-01-01 08:25:00,T8,578,68.9,15.41,1.56,22.63,41.68,578,31.099999999999994,8.388969521044991,15.41,1.56,3.0446310207688914,41.68,242.93000000000004,0
2026-01-01 08:30:00,T8,239,88.6,13.51,0.77,81.08,34.65,239,11.400000000000006,2.6975169300225734,13.51,0.77,1.0927479033053773,34.65,105.386,0
2026-01-01 08:35:00,T4,466,79.01,18.43,2.72,27.82,41.79,466,20.989999999999995,5.897987596506771,18.43,2.72,2.840043134435658,41.79,198.98800000000003,0
2026-01-01 08:40:00,T2,708,62.01,16.95,1.35,86.87,63.83,708,37.99,11.417513304305757,16.95,1.35,0.7138252561298492,63.83,299.626,0
2026-01-01 08:45:00,T4,808,68.74,27.28,3.13,59.8,44.54,808,31.260000000000005,11.754437009019494,27.28,3.13,1.1494983277591972,44.54,338.19000000000005,0
2026-01-01 08:50:00,T10,384,77.27,16.93,0.88,71.44,63.74,384,22.730000000000004,4.969587161899832,16.93,0.88,1.0816069428891377,63.74,169.91,0
2026-01-01 08:55:00,T6,992,55.96,30.18,3.19,25.87,34.39,992,44.04,17.726947819871338,30.18,3.19,2.163123308851952,34.39,410.352,1
2026-01-01 09:00:00,T4,1325,41.73,25.07,4.04,83.28,44.42,1325,58.27,31.751737359213998,25.07,4.04,0.5010806916426512,44.42,544.706,1
2026-01-01 09:05:00,T4,175,91.1,10.72,0.49,45.96,51.54,175,8.900000000000006,1.9209659714599343,10.72,0.49,1.9821583986074847,51.54,82.55000000000001,0
2026-01-01 09:10:00,T8,1427,30.41,30.08,4.15,71.65,36.62,1427,69.59,46.925353502137455,30.08,4.15,0.4244242847173761,36.62,584.97,1
2026-01-01 09:15:00,T1,1220,35.25,27.29,1.24,70.31,40.83,1220,64.75,34.60992907801418,27.29,1.24,0.5013511591523254,40.83,501.872,1
2026-01-01 09:20:00,T2,977,48.35,20.33,3.07,88.04,53.19,977,51.65,20.206825232678387,20.33,3.07,0.5491821899136756,53.19,406.11799999999994,1
2026-01-01 09:25:00,T8,318,76.61,20.38,2.07,43.73,26.45,318,23.39,4.150894139146326,20.38,2.07,1.7518865767207867,26.45,136.98,0
2026-01-01 09:30:00,T7,477,73.33,19.75,2.43,54.77,47.88,477,26.67,6.504841129142234,19.75,2.43,1.3388716450611649,47.88,204.81199999999998,0
2026-01-01 09:35:00,T6,412,76.75,22.67,1.62,57.33,63.41,412,23.25,5.368078175895765,22.67,1.62,1.3387406244549103,63.41,182.34,0
2026-01-01 09:40:00,T4,1155,45.97,23.39,2.53,42.47,61.13,1155,54.03,25.12508157494018,23.39,2.53,1.082411113727337,61.13,479.40999999999997,1
2026-01-01 09:45:00,T3,291,80.6,17.22,2.82,89.68,31.07,291,19.400000000000006,3.610421836228288,17.22,2.82,0.8987511150758251,31.07,126.622,0
2026-01-01 09:50:00,T9,963,54.12,23.33,2.9,57.98,38.04,963,45.88,17.79379157427938,23.33,2.9,0.9334253190755433,38.04,398.05400000000003,1
2026-01-01 09:55:00,T1,287,90.97,14.4,1.6,87.21,55.75,287,9.030000000000001,3.154886226228427,14.4,1.6,1.0431143217520926,55.75,129.15,0
2026-01-01 10:00:00,T3,1366,23.18,33.69,2.05,72.3,61.18,1366,76.82,58.930112165660056,33.69,2.05,0.32060857538035964,61.18,565.7839999999999,1
2026-01-01 10:05:00,T1,121,93.41,17.41,2.3,71.19,37.32,121,6.590000000000003,1.295364521999786,17.41,2.3,1.3121224891136396,37.32,59.806000000000004,0
2026-01-01 10:10:00,T8,855,57.84,26.79,1.55,38.68,38.23,855,42.16,14.782157676348547,26.79,1.55,1.4953464322647363,38.23,355.314,0
2026-01-01 10:15:00,T3,210,97.39,13.14,0.72,31.06,64.81,210,2.6099999999999994,2.156278878734983,13.14,0.72,3.135544108177721,64.81,99.73400000000001,0
2026-01-01 10:20:00,T9,901,60.21,29.0,1.84,22.52,51.09,901,39.79,14.964291645905995,29.0,1.84,2.6736234458259327,51.09,376.78600000000006,1
2026-01-01 10:25:00,T7,267,81.97,15.9,1.37,81.78,20.06,267,18.03,3.2572892521654264,15.9,1.37,1.0023233064318904,20.06,114.26600000000002,0
2026-01-01 10:30:00,T3,1024,49.94,25.41,2.6,20.33,52.26,1024,50.06,20.50460552663196,25.41,2.6,2.456468273487457,52.26,425.654,1
2026-01-01 10:35:00,T3,506,78.03,21.86,1.55,76.62,41.35,506,21.97,6.484685377418941,21.86,1.55,1.01840250587314,41.35,215.352,0
2026-01-01 10:40:00,T9,657,60.29,25.22,2.67,58.59,37.86,657,39.71,10.897329573726987,25.22,2.67,1.029015190305513,37.86,275.95,0
2026-01-01 10:45:00,T10,769,60.48,20.23,2.23,48.42,50.87,769,39.52,12.71494708994709,20.23,2.23,1.24907063197026,50.87,322.266,0
2026-01-01 10:50:00,T10,311,91.37,18.29,2.51,38.11,29.04,311,8.629999999999995,3.4037430228740284,18.29,2.51,2.397533455785883,29.04,134.368,0
2026-01-01 10:55:00,T4,1078,50.93,29.95,2.37,50.61,54.36,1078,49.07,21.166306695464364,29.95,2.37,1.0063228610946453,54.36,448.53600000000006,1
2026-01-01 11:00:00,T4,882,59.58,27.02,3.26,42.93,20.19,882,40.42,14.803625377643504,27.02,3.26,1.3878406708595388,20.19,362.894,0
2026-01-01 11:05:00,T9,1065,41.0,22.06,1.94,81.65,39.59,1065,59.0,25.975609756097562,22.06,1.94,0.5021432945499081,39.59,438.71799999999996,0
2026-01-01 11:10:00,T10,1121,48.3,23.14,2.65,30.01,49.07,1121,51.7,23.209109730848862,23.14,2.65,1.6094635121626122,49.07,463.372,1
2026-01-01 11:15:00,T6,1280,30.9,30.99,1.39,56.94,30.3,1280,69.1,41.42394822006473,30.99,1.39,0.5426765015806112,30.3,524.536,1
2026-01-01 11:20:00,T7,169,92.91,11.99,1.04,69.97,58.36,169,7.090000000000003,1.8189645893875794,11.99,1.04,1.3278547949121051,58.36,81.878,0
2026-01-01 11:25:00,T3,506,80.53,22.73,2.01,52.94,62.44,506,19.47,6.283372656152986,22.73,2.01,1.5211560256894598,62.44,219.83599999999998,0
2026-01-01 11:30:00,T8,394,82.35,22.74,2.26,55.52,23.5,394,17.650000000000006,4.784456587735277,22.74,2.26,1.4832492795389047,23.5,167.3,0
2026-01-01 11:35:00,T10,1397,24.75,25.78,2.05,63.56,56.15,1397,75.25,56.44444444444444,25.78,2.05,0.3893958464443046,56.15,575.596,1
2026-01-01 11:40:00,T8,921,48.38,27.77,2.7,61.41,22.5,921,51.62,19.036792062835882,27.77,2.7,0.7878195733593878,22.5,378.994,1
2026-01-01 11:45:00,T9,129,98.31,10.78,0.81,43.44,49.93,129,1.6899999999999977,1.3121757705218187,10.78,0.81,2.263121546961326,49.93,63.903999999999996,0
2026-01-01 11:50:00,T3,750,66.15,19.31,2.71,73.75,41.57,750,33.849999999999994,11.337868480725623,19.31,2.71,0.896949152542373,41.57,312.718,0
2026-01-01 11:55:00,T2,929,57.62,26.78,2.99,23.53,59.3,929,42.38,16.12287400208261,26.78,2.99,2.4487887802804926,59.3,389.41400000000004,1
2026-01-01 12:00:00,T8,1152,37.9,31.94,2.36,39.67,47.71,1152,62.1,30.395778364116097,31.94,2.36,0.955381900680615,47.71,477.20199999999994,1
2026-01-01 12:05:00,T6,737,70.3,22.09,2.77,94.67,25.9,737,29.700000000000003,10.483641536273115,22.09,2.77,0.7425794866377944,25.9,304.952,0
2026-01-01 12:10:00,T10,822,57.42,24.81,2.34,33.86,56.06,822,42.58,14.31556948798328,24.81,2.34,1.6958062610750149,56.06,345.442,0
2026-01-01 12:15:00,T9,1101,54.32,25.21,0.97,48.44,22.25,1101,45.68,20.26877761413844,25.21,0.97,1.1213872832369942,22.25,450.086,1
2026-01-01 12:20:00,T9,803,57.7,26.34,2.08,76.68,25.11,803,42.3,13.916811091854418,26.34,2.08,0.7524778299426187,25.11,331.90600000000006,0
2026-01-01 12:25:00,T8,1138,41.16,30.68,1.46,57.67,42.82,1138,58.84,27.64820213799806,30.68,1.46,0.7137159701751343,42.82,470.19200000000006,1
2026-01-01 12:30:00,T2,219,93.52,12.76,1.44,47.05,30.04,219,6.480000000000004,2.3417450812660396,12.76,1.44,1.987672688629118,30.04,96.44800000000001,0
2026-01-01 12:35:00,T5,369,88.72,15.52,0.95,52.68,25.0,369,11.280000000000001,4.159152389540126,15.52,0.95,1.6841305998481397,25.0,155.894,0
2026-01-01 12:40:00,T5,1275,27.08,31.67,2.63,30.05,24.28,1275,72.92,47.082717872968985,31.67,2.63,0.9011647254575706,24.28,521.7159999999999,1
2026-01-01 12:45:00,T7,259,89.04,14.96,0.82,74.8,34.53,259,10.959999999999994,2.9088050314465406,14.96,0.82,1.1903743315508022,34.53,113.66200000000002,0
2026-01-01 12:50:00,T9,199,95.85,14.99,2.08,39.02,33.34,199,4.150000000000006,2.0761606677099635,14.99,2.08,2.45643259866735,33.34,89.68200000000002,0
2026-01-01 12:55:00,T5,931,49.7,26.42,1.47,73.87,34.75,931,50.3,18.73239436619718,26.42,1.47,0.6728035738459456,34.75,384.928,1
2026-01-01 13:00:00,T7,1489,24.49,27.77,1.85,23.68,40.33,1489,75.51,60.80032666394447,27.77,1.85,1.034206081081081,40.33,609.59,1
2026-01-01 13:05:00,T9,1152,36.09,24.04,3.55,23.67,52.26,1152,63.91,31.92019950124688,24.04,3.55,1.5247148288973384,52.26,476.77,1
2026-01-01 13:10:00,T4,177,86.77,16.96,0.41,31.36,51.76,177,13.230000000000004,2.0398755330183245,16.96,0.41,2.7669005102040813,51.76,84.62599999999999,0
2026-01-01 13:15:00,T2,1347,24.9,27.9,1.49,84.22,51.5,1347,75.1,54.096385542168676,27.9,1.49,0.2956542388981239,51.5,554.9780000000001,1
2026-01-01 13:20:00,T8,1403,36.33,27.75,1.65,75.31,38.95,1403,63.67,38.61822185521608,27.75,1.65,0.48240605497277916,38.95,574.87,1
2026-01-01 13:25:00,T1,592,69.7,16.8,1.33,22.65,48.76,592,30.299999999999997,8.493543758967,16.8,1.33,3.077262693156733,48.76,250.17800000000003,0
2026-01-01 13:30:00,T1,528,80.89,18.05,2.45,69.99,43.82,528,19.11,6.527382865619978,18.05,2.45,1.1557365337905416,43.82,224.06400000000005,0
2026-01-01 13:35:00,T4,1067,51.76,24.47,0.91,31.21,34.25,1067,48.24,20.61437403400309,24.47,0.91,1.6584428067926946,34.25,438.72600000000006,0
2026-01-01 13:40:00,T6,1262,41.2,32.52,3.69,32.49,33.21,1262,58.8,30.631067961165048,32.52,3.69,1.2680824869190521,33.21,518.6840000000001,1
2026-01-01 13:45:00,T8,1078,46.44,29.69,3.86,64.65,47.89,1078,53.56,23.212747631352283,29.69,3.86,0.7183294663573084,47.89,447.488,1
